"gutenberg_id" "text"
766 "him do it, he dipped a match into his phosphorus-box on purpose to shed"
766 "a glare over his reply, and said he would commence by knocking him down"
766 "with a blow on the forehead from the seven-and-sixpenny ink-bottle"
766 "that was always on the mantelpiece. We sat in the dark for some time,"
766 "breathless."
766 ""
766 "I heard that Mr. Sharp and Mr. Mell were both supposed to be wretchedly"
766 "paid; and that when there was hot and cold meat for dinner at Mr."
766 "Creakle's table, Mr. Sharp was always expected to say he preferred cold;"
766 "which was again corroborated by J. Steerforth, the only parlour-boarder."
766 "I heard that Mr. Sharp's wig didn't fit him; and that he needn't be so"
766 "'bounceable'--somebody else said 'bumptious'--about it, because his own"
766 "red hair was very plainly to be seen behind."
766 ""
766 "I heard that one boy, who was a coal-merchant's son, came as a set-off"
766 "against the coal-bill, and was called, on that account, 'Exchange or"
766 "Barter'--a name selected from the arithmetic book as expressing this"
766 "arrangement. I heard that the table beer was a robbery of parents, and"
766 "the pudding an imposition. I heard that Miss Creakle was regarded by the"
766 "school in general as being in love with Steerforth; and I am sure, as I"
766 "sat in the dark, thinking of his nice voice, and his fine face, and his"
766 "easy manner, and his curling hair, I thought it very likely. I heard"
766 "that Mr. Mell was not a bad sort of fellow, but hadn't a sixpence to"
766 "bless himself with; and that there was no doubt that old Mrs. Mell, his"
766 "mother, was as poor as job. I thought of my breakfast then, and what had"
766 "sounded like 'My Charley!' but I was, I am glad to remember, as mute as"
766 "a mouse about it."
766 ""
766 "The hearing of all this, and a good deal more, outlasted the banquet"
766 "some time. The greater part of the guests had gone to bed as soon as the"
766 "eating and drinking were over; and we, who had remained whispering and"
766 "listening half-undressed, at last betook ourselves to bed, too."
766 ""
766 "'Good night, young Copperfield,' said Steerforth. 'I'll take care of"
766 "you.' 'You're very kind,' I gratefully returned. 'I am very much obliged"
766 "to you.'"
766 ""
766 "'You haven't got a sister, have you?' said Steerforth, yawning."
766 ""
766 "'No,' I answered."
766 ""
766 "'That's a pity,' said Steerforth. 'If you had had one, I should think"
766 "she would have been a pretty, timid, little, bright-eyed sort of girl. I"
766 "should have liked to know her. Good night, young Copperfield.'"
766 ""
766 "'Good night, sir,' I replied."
766 ""
766 "I thought of him very much after I went to bed, and raised myself,"
766 "I recollect, to look at him where he lay in the moonlight, with his"
766 "handsome face turned up, and his head reclining easily on his arm. He"
766 "was a person of great power in my eyes; that was, of course, the reason"
766 "of my mind running on him. No veiled future dimly glanced upon him in"
766 "the moonbeams. There was no shadowy picture of his footsteps, in the"
766 "garden that I dreamed of walking in all night."
766 ""
766 ""
766 ""
766 "<CHAPTER 7. MY 'FIRST HALF' AT SALEM HOUSE>"
766 ""
766 ""
766 "School began in earnest next day. A profound impression was made"
766 "upon me, I remember, by the roar of voices in the schoolroom suddenly"
766 "becoming hushed as death when Mr. Creakle entered after breakfast, and"
766 "stood in the doorway looking round upon us like a giant in a story-book"
766 "surveying his captives."
766 ""
766 "Tungay stood at Mr. Creakle's elbow. He had no occasion, I thought,"
766 "to cry out 'Silence!' so ferociously, for the boys were all struck"
766 "speechless and motionless."
766 ""
766 "Mr. Creakle was seen to speak, and Tungay was heard, to this effect."
766 ""
766 "'Now, boys, this is a new half. Take care what you're about, in this new"
766 "half. Come fresh up to the lessons, I advise you, for I come fresh up"
766 "to the punishment. I won't flinch. It will be of no use your rubbing"
766 "yourselves; you won't rub the marks out that I shall give you. Now get"
766 "to work, every boy!'"
766 ""
766 "When this dreadful exordium was over, and Tungay had stumped out again,"
766 "Mr. Creakle came to where I sat, and told me that if I were famous for"
766 "biting, he was famous for biting, too. He then showed me the cane, and"
766 "asked me what I thought of THAT, for a tooth? Was it a sharp tooth, hey?"
766 "Was it a double tooth, hey? Had it a deep prong, hey? Did it bite, hey?"
766 "Did it bite? At every question he gave me a fleshy cut with it that made"
766 "me writhe; so I was very soon made free of Salem House (as Steerforth"
766 "said), and was very soon in tears also."
766 ""
766 "Not that I mean to say these were special marks of distinction,"
766 "which only I received. On the contrary, a large majority of the boys"
766 "(especially the smaller ones) were visited with similar instances"
766 "of notice, as Mr. Creakle made the round of the schoolroom. Half the"
766 "establishment was writhing and crying, before the day's work began; and"
766 "how much of it had writhed and cried before the day's work was over, I"
766 "am really afraid to recollect, lest I should seem to exaggerate."
766 ""
766 "I should think there never can have been a man who enjoyed his"
766 "profession more than Mr. Creakle did. He had a delight in cutting at"
766 "the boys, which was like the satisfaction of a craving appetite. I am"
766 "confident that he couldn't resist a chubby boy, especially; that there"
766 "was a fascination in such a subject, which made him restless in his"
766 "mind, until he had scored and marked him for the day. I was chubby"
766 "myself, and ought to know. I am sure when I think of the fellow now, my"
766 "blood rises against him with the disinterested indignation I should"
766 "feel if I could have known all about him without having ever been in his"
766 "power; but it rises hotly, because I know him to have been an incapable"
766 "brute, who had no more right to be possessed of the great trust he held,"
766 "than to be Lord High Admiral, or Commander-in-Chief--in either of"
766 "which capacities it is probable that he would have done infinitely less"
766 "mischief."
766 ""
766 "Miserable little propitiators of a remorseless Idol, how abject we were"
766 "to him! What a launch in life I think it now, on looking back, to be so"
766 "mean and servile to a man of such parts and pretensions!"
766 ""
766 "Here I sit at the desk again, watching his eye--humbly watching his eye,"
766 "as he rules a ciphering-book for another victim whose hands have just"
766 "been flattened by that identical ruler, and who is trying to wipe the"
766 "sting out with a pocket-handkerchief. I have plenty to do. I don't watch"
766 "his eye in idleness, but because I am morbidly attracted to it, in a"
766 "dread desire to know what he will do next, and whether it will be my"
766 "turn to suffer, or somebody else's. A lane of small boys beyond me, with"
766 "the same interest in his eye, watch it too. I think he knows it,"
766 "though he pretends he don't. He makes dreadful mouths as he rules the"
766 "ciphering-book; and now he throws his eye sideways down our lane, and we"
766 "all droop over our books and tremble. A moment afterwards we are again"
766 "eyeing him. An unhappy culprit, found guilty of imperfect exercise,"
766 "approaches at his command. The culprit falters excuses, and professes a"
766 "determination to do better tomorrow. Mr. Creakle cuts a joke before he"
766 "beats him, and we laugh at it,--miserable little dogs, we laugh, with"
766 "our visages as white as ashes, and our hearts sinking into our boots."
766 ""
766 "Here I sit at the desk again, on a drowsy summer afternoon. A buzz and"
766 "hum go up around me, as if the boys were so many bluebottles. A cloggy"
766 "sensation of the lukewarm fat of meat is upon me (we dined an hour or"
766 "two ago), and my head is as heavy as so much lead. I would give the"
766 "world to go to sleep. I sit with my eye on Mr. Creakle, blinking at him"
766 "like a young owl; when sleep overpowers me for a minute, he still looms"
766 "through my slumber, ruling those ciphering-books, until he softly comes"
766 "behind me and wakes me to plainer perception of him, with a red ridge"
766 "across my back."
766 ""
766 "Here I am in the playground, with my eye still fascinated by him, though"
